country,sector,output_hat,price_hat,spending_hat
ARG,01T02,0.16283470861217553,1.4264271858859383,1.106548132172436
ARG,03,0.9883392330381254,1.0194028314464583,1.106548132172436
ARG,05T06,0.29865267822767466,1.1710050686827254,1.106548132172436
ARG,07T08,1.0403819541909476,1.040440165430456,1.106548132172436
ARG,10T12,0.9151280781634185,1.90510811722035,1.106548132172436
ARG,13T15,0.6893664654453123,1.230236639153134,1.106548132172436
ARG,16,1.1603919355086294,1.1654517240672535,1.106548132172436
ARG,17T18,1.1495916791475358,1.1135806000821238,1.106548132172436
ARG,19,0.6489104701811731,1.8070069336706047,1.106548132172436
ARG,20,0.9644930881739092,1.2368779708618314,1.106548132172436
ARG,21,1.1583002563435865,1.0875641499952766,1.106548132172436
ARG,22,0.707925633970675,1.2205567612585546,1.106548132172436
ARG,23,0.5115101370250098,1.186464828468269,1.106548132172436
ARG,24,0.6174327231047128,1.342242402899673,1.106548132172436
ARG,25,1.2062274478746722,1.2111122562441945,1.106548132172436
ARG,26,1.1254350157576654,1.1822364227796822,1.106548132172436
ARG,27,1.1543044997740421,1.254278974470914,1.106548132172436
ARG,28,1.1580375183548668,1.1574603657181752,1.106548132172436
ARG,29T30,1.023342119438762,1.226949661101791,1.106548132172436
ARG,31T33,0.8764687128374379,1.0978146755407048,1.106548132172436
ARG,35,0.39323070922541636,1.4480830082636882,1.106548132172436
ARG,36T39,0.9959361029316385,1.05725725580064,1.106548132172436
ARG,41T43,1.068930264637644,1.1233277660200778,1.106548132172436
ARG,45T47,1.033404240088713,0.9893078667074182,1.106548132172436
ARG,49,0.7819464205969296,1.0818460628050726,1.106548132172436
ARG,50,0.4773960268775416,1.0902913970677843,1.106548132172436
ARG,51,0.4642702401308549,1.276383011475557,1.106548132172436
ARG,52,0.8833501750512347,1.121034160930964,1.106548132172436
ARG,53,1.1128014148318948,1.0405282239280416,1.106548132172436
ARG,55T56,1.0961291869757173,1.176954698114663,1.106548132172436
ARG,58T60,1.1270224900109056,1.0286530337678,1.106548132172436
ARG,61,1.0979252569000304,1.01218735508956,1.106548132172436
ARG,62T63,1.1594907361583435,1.0149058788794976,1.106548132172436
ARG,64T66,1.0511824418113163,0.9829927880833073,1.106548132172436
ARG,68,1.1099896471479858,0.9520664683298397,1.106548132172436
ARG,69T75,1.086017437775235,1.002347008710099,1.106548132172436
ARG,77T82,1.0134310340268236,0.9809521065704343,1.106548132172436
ARG,84,1.0747531040379572,1.0011977278995117,1.106548132172436
ARG,85,1.0954435149803365,0.9771325442893168,1.106548132172436
ARG,86T88,1.0926711894010521,0.9867628628232089,1.106548132172436
ARG,90T93,1.1110887567538097,1.0288743099494515,1.106548132172436
ARG,94T98,1.0929383799000625,1.0094846496964325,1.106548132172436
AUS,01T02,0.2106051881896125,1.318700774402285,1.0538505774308446
AUS,03,0.7961030017609876,1.3432892787668267,1.0538505774308446
AUS,05T06,0.48105317804308306,1.060018814610432,1.0538505774308446
AUS,07T08,0.9348621967093916,1.102800825278058,1.0538505774308446
AUS,10T12,0.8659328500345782,1.6653500370708163,1.0538505774308446
AUS,13T15,0.5480380651906638,1.390705121477684,1.0538505774308446
AUS,16,1.0713684294506651,1.3243345316308472,1.0538505774308446
AUS,17T18,1.0492765732278517,1.1670729538044091,1.0538505774308446
AUS,19,0.2283965037999848,1.2731058358410634,1.0538505774308446
AUS,20,0.44221025443525186,1.2812559383001427,1.0538505774308446
AUS,21,0.8844728118767444,1.1717723458691873,1.0538505774308446
AUS,22,1.2974013104320747,1.2562738692141715,1.0538505774308446
AUS,23,0.7585738526419973,1.2040440819400446,1.0538505774308446
AUS,24,1.4593220172537351,1.3343258216433374,1.0538505774308446
AUS,25,1.0998062654223737,1.262066905719263,1.0538505774308446
AUS,26,1.2060487272683966,1.075566655735849,1.0538505774308446
AUS,27,1.3459883580108813,1.1501869251992665,1.0538505774308446
AUS,28,1.1712539081739075,1.1369635864903422,1.0538505774308446
AUS,29T30,1.1714962348596933,1.1658311179541354,1.0538505774308446
AUS,31T33,1.2153951051109892,1.1124450292812527,1.0538505774308446
AUS,35,0.21528017264688262,1.716860625772158,1.0538505774308446
AUS,36T39,0.9481236025725478,1.0503772893797712,1.0538505774308446
AUS,41T43,0.9957513276597023,1.1320576097622705,1.0538505774308446
AUS,45T47,0.9837271463097746,1.069982368913899,1.0538505774308446
AUS,49,0.6980805494116268,1.1228524189470672,1.0538505774308446
AUS,50,0.8464274779245125,1.1234103312050596,1.0538505774308446
AUS,51,0.6449985683675554,1.137054589304948,1.0538505774308446
AUS,52,0.972082077081443,1.0381644145391071,1.0538505774308446
AUS,53,0.9066092295804862,1.1123726376441627,1.0538505774308446
AUS,55T56,1.0783731186920174,1.1249364119723484,1.0538505774308446
AUS,58T60,1.0937323244585637,1.0392833475066614,1.0538505774308446
AUS,61,1.0002819949141049,1.0440693729550636,1.0538505774308446
AUS,62T63,1.0201291479422674,0.9989246205275824,1.0538505774308446
AUS,64T66,0.976419776438304,0.9727628410333343,1.0538505774308446
AUS,68,1.0388842134936043,0.9732184497928948,1.0538505774308446
AUS,69T75,0.9828639984985371,1.0078031029054633,1.0538505774308446
AUS,77T82,0.9802291749261642,1.0223434504245361,1.0538505774308446
AUS,84,1.0306850778106416,1.0442393228468536,1.0538505774308446
AUS,85,1.0519469188360793,0.9949554462227126,1.0538505774308446
AUS,86T88,1.0494895388836007,1.0006141985621988,1.0538505774308446
AUS,90T93,1.0557098707359631,1.007549719107419,1.0538505774308446
AUS,94T98,1.0396338820458635,1.0012402096542024,1.0538505774308446
AUT,01T02,0.891218637382642,1.377483361845125,1.2942706098537256
AUT,03,1.2662141897505912,1.2884703462662848,1.2942706098537256
AUT,05T06,0.27458415507983747,1.3140014951270294,1.2942706098537256
AUT,07T08,0.7768424543113361,1.3499183375849044,1.2942706098537256
AUT,10T12,1.3565260165181954,1.3786630300267677,1.2942706098537256
AUT,13T15,1.0918063966241522,1.2562183186534115,1.2942706098537256
AUT,16,1.1690067814591525,1.399556569318517,1.2942706098537256
AUT,17T18,0.7841149600394255,1.3462679377165523,1.2942706098537256
AUT,19,1.0393662673753523,1.57418895321363,1.2942706098537256
AUT,20,1.0950228098650068,1.4049008942207841,1.2942706098537256
AUT,21,1.1301857556674086,1.2523545908795966,1.2942706098537256
AUT,22,1.478404835594242,1.3147251113303287,1.2942706098537256
