country,sector,value
AUT,21,70.05710842798567
AUT,22,7.534533708763515
AUT,23,654.2897941735748
AUT,24,429.81555736416544
AUT,25,7.803115757311794
AUT,26,6.457074062479458
AUT,27,9.09662424810057
AUT,28,7.695220482383187
AUT,29T30,6.863792279919546
AUT,31T33,13.848621724737022
AUT,35,212.20784583801222
AUT,36T39,25.207029353277612
AUT,41T43,26.143499072967142
AUT,45T47,14.517435491162693
AUT,49,186.07284773499362
AUT,50,665.2153120244665
AUT,51,851.2526756397847
AUT,52,17.909873756680074
AUT,53,12.836967828072076
AUT,55T56,15.80050794783844
AUT,58T60,5.555301554649489
AUT,61,5.475496465076179
AUT,62T63,7.880257964232106
AUT,64T66,4.902409732722297
AUT,68,6.721045936899607
AUT,69T75,9.400847326783444
AUT,77T82,14.491555974997032
AUT,84,22.551558364221165
AUT,85,21.393802946736574
AUT,86T88,23.100332313795725
AUT,90T93,21.574822093568912
AUT,94T98,18.09117797340343
BEL,01T02,1078.1827397390325
BEL,03,169.01015031012847
BEL,05T06,182489.42598308506
BEL,07T08,103.89415602513297
BEL,10T12,47.57949598873317
BEL,13T15,46.62657920076305
BEL,16,17.74481864726119
BEL,17T18,61.662367471474035
BEL,19,180.58189934697475
BEL,20,343.4309590077122
BEL,21,98.53124095346897
BEL,22,24.06870720602846
BEL,23,783.7828678068388
BEL,24,202.10224549654978
BEL,25,12.925520622191234
BEL,26,11.378956236217876
BEL,27,11.538054583344149
BEL,28,11.594774853872671
BEL,29T30,8.372036150155955
BEL,31T33,32.51813012271661
BEL,35,907.9130655854416
BEL,36T39,24.299495920243032
BEL,41T43,14.76769218981108
BEL,45T47,16.219749018574372
BEL,49,127.71835186014837
BEL,50,2254.757130620227
BEL,51,734.1282356652144
BEL,52,27.37312607403935
BEL,53,38.299298368344616
BEL,55T56,13.251625287093958
BEL,58T60,11.636049413241063
BEL,61,9.935837336526982
BEL,62T63,9.285150893482665
BEL,64T66,6.189667010556314
BEL,68,11.631736801561493
BEL,69T75,13.47378850007553
BEL,77T82,31.61475377389689
BEL,84,21.766831922474918
BEL,85,12.114923184418432
BEL,86T88,16.623803789313218
BEL,90T93,13.213744552343847
BEL,94T98,12.337353666601606
BGR,01T02,1916.5890576272932
BGR,03,76.65084669246924
BGR,05T06,850.3771714014656
BGR,07T08,263.3612561382199
BGR,10T12,50.657291993785684
BGR,13T15,25.57968776927267
BGR,16,85.43758247612888
BGR,17T18,90.56665283504898
BGR,19,457.2179773728705
BGR,20,2067.074155456965
BGR,21,946.5931104724053
BGR,22,12.816561210050654
BGR,23,2449.719569800641
BGR,24,68.07189516595419
BGR,25,26.379214571074723
BGR,26,18.051500170218667
BGR,27,16.35861174273492
BGR,28,19.066675284368827
BGR,29T30,11.707780629310944
BGR,31T33,16.0582564492654
BGR,35,5239.640260709884
BGR,36T39,49.913216983362815
BGR,41T43,68.47372784976704
BGR,45T47,37.421304898944406
BGR,49,534.7228406787045
BGR,50,1245.6624132503625
BGR,51,455.1016404200717
BGR,52,34.71017768571157
BGR,53,100.41959299545479
BGR,55T56,11.601580063831634
BGR,58T60,7.925417116306117
BGR,61,11.27148229538115
BGR,62T63,7.312874693156158
BGR,64T66,8.677922468008342
BGR,68,8.23275212414295
BGR,69T75,9.339343816632455
BGR,77T82,31.746290612700697
BGR,84,6.175942720996443
BGR,85,8.021875407864878
BGR,86T88,9.341514973932341
BGR,90T93,8.529013036542606
BGR,94T98,8.11106067380336
BRA,01T02,7948.681707145448
BRA,03,11.662928510580498
BRA,05T06,871.1265085788615
BRA,07T08,267.8043779715307
BRA,10T12,35.824121034873876
BRA,13T15,19.744123336799657
BRA,16,16.290215178947577
BRA,17T18,134.65915286700874
BRA,19,300.09947140548644
BRA,20,251.9653353937935
BRA,21,135.22297168106354
BRA,22,121.83695198106605
BRA,23,2044.5308438704556
BRA,24,1288.5510314169055
BRA,25,8.436412066769034
BRA,26,3.7995522737207175
BRA,27,10.324752679106968
BRA,28,6.263748303323329
BRA,29T30,6.774527037769167
BRA,31T33,63.19801520371212
BRA,35,514.9655245715071
BRA,36T39,18.869592211855952
BRA,41T43,21.497510951462893
BRA,45T47,21.87568619394987
BRA,49,389.92052150332194
BRA,50,1447.9485424631553
BRA,51,1274.9574942214263
BRA,52,21.682511319748826
BRA,53,28.20227429026802
BRA,55T56,10.151342319927773
BRA,58T60,3.8085548220910126
BRA,61,2.35752156408748
BRA,62T63,3.6633036484978727
BRA,64T66,3.0642675299085305
BRA,68,1.7063025302773172
BRA,69T75,6.109786755278204
BRA,77T82,8.96431779104374
BRA,84,6.292474952403737
BRA,85,2.7142011830046457
BRA,86T88,2.732418295332952
BRA,90T93,7.773003245052678
BRA,94T98,5.244055198340337
BRN,01T02,3020.3617634211478
BRN,03,187.82997720787958
BRN,05T06,737.0556835578525
BRN,07T08,19.796276342130042
BRN,10T12,97.35443285495344
BRN,13T15,93.84904647790601
BRN,16,301.1243741823235
BRN,17T18,310.84471083365963
BRN,19,73.66217841770316
BRN,20,17.676647919582656
BRN,21,0.0
BRN,22,5470.80492987104
BRN,23,1591.1101284590998
BRN,24,0.0
BRN,25,461.1105561037396
BRN,26,328.4720342658788
BRN,27,90.3082734876601
BRN,28,214.0492678220615
BRN,29T30,62.19380305758904
BRN,31T33,5401.007120387684
BRN,35,12073.36278617291
BRN,36T39,38.46626256760171
BRN,41T43,126.36985344325454
BRN,45T47,74.78963691333553
BRN,49,684.9846253681928
BRN,50,2317.6227878527316
BRN,51,1382.9547070723331
BRN,52,96.71031708521335
BRN,53,0.0
BRN,55T56,27.386574689755474
BRN,58T60,43.94208748170329
BRN,61,17.4803627028268
BRN,62T63,60.40467145294536
BRN,64T66,32.22212808758985
BRN,68,9.821815996241588
BRN,69T75,89.06033097770175
BRN,77T82,123.69016913974735
BRN,84,79.07589129343033
BRN,85,25.502823237471727
BRN,86T88,33.302680592695864
BRN,90T93,69.85245530247029
BRN,94T98,29.433004762004835
CAN,01T02,2661.9122028085803
CAN,03,70.22155904579837
CAN,05T06,1305.6456745827463
CAN,07T08,239.10626960881015
CAN,10T12,47.49522456092986
CAN,13T15,35.36707225126012
CAN,16,140.74575723147223
CAN,17T18,184.7043353794754
CAN,19,951.6084644765674
CAN,20,578.6456632392418
CAN,21,178.1448389046143
CAN,22,231.73565358659877
CAN,23,827.6844877987224
CAN,24,417.4071099601691
CAN,25,16.01474132736022
CAN,26,10.480803911090003
CAN,27,10.862507194134754
CAN,28,12.699944422462746
CAN,29T30,10.8574775683977
CAN,31T33,200.9613957255828
CAN,35,1802.487128200463
CAN,36T39,96.4377382074492
CAN,41T43,77.60579457469845
CAN,45T47,46.68802283548207
CAN,49,507.29042948933096
CAN,50,1488.4741317114951
CAN,51,1868.1125387729637
CAN,52,44.3827814297418
CAN,53,127.18482959144967
CAN,55T56,26.408480233066772
CAN,58T60,30.115373398292228
CAN,61,38.87774026397896
CAN,62T63,25.448260219673678
CAN,64T66,28.73377861472206
CAN,68,28.613005661918596
CAN,69T75,32.46057714493281
CAN,77T82,72.26860932403652
CAN,84,38.94850968180659
CAN,85,45.32365511282498
CAN,86T88,36.352652923849206
CAN,90T93,34.08794359836288
CAN,94T98,40.59485740418893
CHE,01T02,589.4932204338676
CHE,03,0.0
CHE,05T06,869.0477199751978
CHE,07T08,23.589345767790817
CHE,10T12,19.536864495818882
CHE,13T15,26.86074038575173
CHE,16,6.919499776572789
CHE,17T18,39.99355391228138
CHE,19,102.58629317610267
CHE,20,43.23550785930528
CHE,21,17.00410478792922
CHE,22,47.11569801704044
CHE,23,590.9958702549378
CHE,24,83.07172163879886
CHE,25,10.46027812211922
CHE,26,8.977784544150206
CHE,27,17.30030822111709
CHE,28,6.708043081968389
CHE,29T30,1.7120164589758444
CHE,31T33,16.33712455310809
CHE,35,43.500316991514495
CHE,36T39,11.422680260482348
CHE,41T43,7.33255832247847
CHE,45T47,22.721778573749717
CHE,49,48.31539702544789
CHE,50,291.751801365616
CHE,51,786.1458618451762
CHE,52,27.560300186628318
CHE,53,16.59805174212778
CHE,55T56,7.199784631459958
CHE,58T60,5.784364679616924
CHE,61,4.799773834759281
CHE,62T63,4.809810403848978
CHE,64T66,4.5710457221364615
CHE,68,4.519623319857714
CHE,69T75,6.650026699120357
CHE,77T82,8.569913977067682
CHE,84,6.775989954488745
CHE,85,7.702028836547735
CHE,86T88,5.232198458911341
CHE,90T93,8.735476403534694
CHE,94T98,5.674532905481898
CHL,01T02,688.3728418642434
CHL,03,162.7276396675657
CHL,05T06,4428.607225989455
CHL,07T08,368.49373226260934
CHL,10T12,13.036569500204697
CHL,13T15,3.918824361372348
CHL,16,7.083899763218252
CHL,17T18,132.9443220252054
CHL,19,185.97190464595133
CHL,20,191.71362974722095
CHL,21,31.49058154375429
CHL,22,647.2002675164468
CHL,23,971.5080555343758
CHL,24,43.71995148652594
CHL,25,6.215781301969487
CHL,26,2.308169211398246
CHL,27,2.817532601118605
CHL,28,9.278202022137656
CHL,29T30,2.166280562000515
CHL,31T33,287.49926824810507
CHL,35,1771.5659248323007
CHL,36T39,31.71441841227813
CHL,41T43,29.374587411209692
CHL,45T47,18.849217188525017
CHL,49,386.69632217946236
CHL,50,1950.4305055249874
CHL,51,2028.3629745998078
CHL,52,20.666715131928328
CHL,53,15.272524017567756
CHL,55T56,12.427703019279907
CHL,58T60,12.009126949222104
CHL,61,10.468224922743257
CHL,62T63,9.702950248158174
CHL,64T66,9.725030790460103
CHL,68,9.919444862758338
CHL,69T75,13.81025430795339
CHL,77T82,21.869456169395175
CHL,84,18.006672152233737
CHL,85,11.65060094361691
CHL,86T88,19.11855092465742
CHL,90T93,11.925692204771522
CHL,94T98,23.070127435722004
CHN,01T02,766.7313376058951
CHN,03,29.29930476464695
CHN,05T06,561.9669609216708
CHN,07T08,897.5915736903827
CHN,10T12,43.09816973829378
CHN,13T15,17.071508562657367
CHN,16,70.5592587823861
CHN,17T18,60.86979580551137
CHN,19,746.5681929425951
CHN,20,397.4866225047309
CHN,21,222.33688220778723
CHN,22,265.4611163310994
CHN,23,1502.4499554875486
CHN,24,1160.9240527810225
CHN,25,24.152020134991403
CHN,26,15.160738550689434
CHN,27,14.82263238220156
CHN,28,19.908750481151547
CHN,29T30,19.820099552459382
CHN,31T33,255.28169747426693
CHN,35,4695.247377290202
CHN,36T39,31.572589722815835
CHN,41T43,34.06075854973757
CHN,45T47,22.67467721867494
CHN,49,192.8188869251794
CHN,50,1849.8638556176559
CHN,51,917.1949196881533
CHN,52,233.4648212872433
CHN,53,66.70647527036778
CHN,55T56,15.279459344634747
CHN,58T60,19.181047660643586
CHN,61,18.409141333562257
CHN,62T63,13.749217332102868
CHN,64T66,13.741721284249431
CHN,68,14.336505505309388
CHN,69T75,42.68540992347601
CHN,77T82,48.051428264510236
CHN,84,19.31540509182391
CHN,85,19.407091411670287
CHN,86T88,12.879508968979207
CHN,90T93,17.098275364986133
CHN,94T98,16.37338305252024
COL,01T02,4749.362618323817
COL,03,15.20683084622374
COL,05T06,596.7871464387495
COL,07T08,960.0257693335288
COL,10T12,64.36653654233439
COL,13T15,174.37621464494336
COL,16,35.55996847791735
COL,17T18,244.97754869119672
COL,19,497.0511531267329
COL,20,86.84926210446358
COL,21,69.4125861688326
COL,22,31.21350662298259
COL,23,1101.9107668940533
COL,24,695.4628985327379
COL,25,15.108117178621928
COL,26,16.8826862832731
COL,27,17.169311889683588
COL,28,7.14253269827157
COL,29T30,11.353520232496429
COL,31T33,39.10291861473993
COL,35,540.0206129461452
COL,36T39,36.13115011559786
COL,41T43,22.223176596330788
COL,45T47,35.16421008117669
COL,49,409.427229103067
COL,50,1240.3868840541072
COL,51,1021.8234376248279
COL,52,37.46365658504115
COL,53,108.31389782270436
COL,55T56,6.484925882559171
COL,58T60,13.837206443711404
COL,61,11.220809555293217
COL,62T63,9.357182932432792
COL,64T66,8.134805816266836
COL,68,4.772414736939848
COL,69T75,13.796046310951544
COL,77T82,10.019069436217032
COL,84,27.907185502609362
COL,85,4.814696362026519
COL,86T88,9.079799352522299
COL,90T93,7.239512873994298
COL,94T98,6.108179127996117
CRI,01T02,921.4266141343962
CRI,03,206.5342689178388
CRI,05T06,157.82259230049848
CRI,07T08,275.5324692167801
CRI,10T12,60.45212711612678
CRI,13T15,132.1092878961704
CRI,16,104.8138652394914
CRI,17T18,55.13176098640878
CRI,19,215.25104554381704
CRI,20,31.404547859891487
CRI,21,43.18856314596715
CRI,22,33.596409542981796
CRI,23,1336.6479140922258
CRI,24,22.075576354400425
CRI,25,22.072918931651067
CRI,26,6.301703009991378
CRI,27,1.8437304935735772
CRI,28,0.0
CRI,29T30,20.425676058454535
CRI,31T33,61.360743386098335
CRI,35,64.01591559565227
CRI,36T39,41.842301497816905
CRI,41T43,35.60706927079585
CRI,45T47,29.157649399767347
CRI,49,286.96687345165634
CRI,50,1483.780934420324
CRI,51,286.5568769507852
CRI,52,87.75340286748661
CRI,53,26.78427168496666
CRI,55T56,18.16649431110997
CRI,58T60,22.26505209521604
CRI,61,9.687532301822857
CRI,62T63,5.6577661464945255
CRI,64T66,4.266006844193661
CRI,68,3.761675062592105
CRI,69T75,17.694584581380738
CRI,77T82,37.006899213279816
CRI,84,15.69513107939129
CRI,85,5.801325275323667
CRI,86T88,10.201626829612168
CRI,90T93,54.177680287054116
CRI,94T98,13.734407728467424
CYP,01T02,575.013310688728
CYP,03,96.60928994089491
CYP,05T06,111.20011703487033
CYP,07T08,387.5480025130184
CYP,10T12,40.81887762445767
CYP,13T15,0.0
CYP,16,15.312125985270354
CYP,17T18,24.20213685723737
CYP,19,4132.861031035519
CYP,20,28.418625413236136
CYP,21,24.72622197781494
CYP,22,41.621973718663575
CYP,23,3197.7156744118365
CYP,24,27.47190587125328
CYP,25,14.530901649874025
CYP,26,18.964848791178017
CYP,27,0.0
CYP,28,0.0
CYP,29T30,0.0
CYP,31T33,13.55930828651145
CYP,35,4240.163369597865
CYP,36T39,16.18216450638886
CYP,41T43,15.912052073235266
CYP,45T47,23.323139419741707
CYP,49,277.14866967941236
CYP,50,151.881337752135
CYP,51,1173.8966469057914
CYP,52,18.36871694294139
CYP,53,87.07858796299881
CYP,55T56,6.571631020664052
CYP,58T60,4.451433570274181
CYP,61,5.363677251629358
CYP,62T63,2.9232521561122433
CYP,64T66,7.5279717007125
CYP,68,3.9113289280845884
CYP,69T75,5.839824340205024
CYP,77T82,20.19218478437198
CYP,84,12.268458200188546
CYP,85,5.3268857882085765
CYP,86T88,7.6969358945279165
CYP,90T93,8.413689024539291
CYP,94T98,5.586303818508274
CZE,01T02,776.6636896929454
CZE,03,12.93919990561189
CZE,05T06,1883.7765320612475
CZE,07T08,291.4949984539918
CZE,10T12,71.71914881100038
CZE,13T15,55.44887913775057
CZE,16,66.44754694246124
CZE,17T18,74.83642943113551
CZE,19,649.5977064823101
CZE,20,485.73464657563613
CZE,21,227.77230007811684
CZE,22,25.332845424391174
CZE,23,1065.5483348819846
CZE,24,613.5284570034673
CZE,25,21.279536529682662
CZE,26,12.349532647382867
CZE,27,12.870856702514645
CZE,28,19.743833527458964
CZE,29T30,11.927394475519689
CZE,31T33,26.85191350616808
CZE,35,2822.418910599191
CZE,36T39,49.91281072157835
CZE,41T43,32.12646248950732
CZE,45T47,51.34749687476674
CZE,49,303.19696545344203
CZE,50,1252.1368292320954
CZE,51,488.03454715180345
CZE,52,56.85687399550005
CZE,53,44.8163933960804
CZE,55T56,18.228471738647745
CZE,58T60,15.382249572488936
CZE,61,16.45069186449377
CZE,62T63,16.44416972859124
CZE,64T66,16.766772746092485
CZE,68,21.77601496639813
CZE,69T75,19.341330512817006
CZE,77T82,41.81814058682142
CZE,84,22.8670851155658
CZE,85,13.329105869843774
CZE,86T88,15.305160711781713
CZE,90T93,18.523177044565394
CZE,94T98,15.437192349622327
DEU,01T02,1218.4727583458841
DEU,03,154.08270787429277
DEU,05T06,1251.8416037305988
DEU,07T08,221.25713967922985
DEU,10T12,38.411208602910826
DEU,13T15,24.599427502746064
DEU,16,25.070507592321988
DEU,17T18,96.10284750048595
DEU,19,389.69616771819767
DEU,20,212.41399367517366
DEU,21,83.55132151300408
DEU,22,14.46891004835701
DEU,23,650.6731094212777
DEU,24,495.791007738357
DEU,25,9.158404891391108
DEU,26,9.453691700458846
DEU,27,9.693070976142986
DEU,28,8.665674540440078
DEU,29T30,6.76143563051173
DEU,31T33,13.622833814126109
DEU,35,1472.5077282366321
DEU,36T39,22.168613979101025
DEU,41T43,27.70675803161532
DEU,45T47,19.76988328213154
DEU,49,87.65991712028692
DEU,50,418.91846383073647
DEU,51,1077.887507999256
DEU,52,51.197304931037394
DEU,53,41.87670464453734
DEU,55T56,10.956150251946573
DEU,58T60,11.893217268540408
DEU,61,10.883351118318627
DEU,62T63,9.828973252736866
DEU,64T66,8.974193190243346
DEU,68,8.832687268554912
DEU,69T75,12.470733029789123
DEU,77T82,14.494770644891135
DEU,84,15.802401453253413
DEU,85,10.356329942093758
DEU,86T88,10.626408593551542
DEU,90T93,13.92707774904674
DEU,94T98,11.428215665083139
DNK,01T02,1292.6148106929138
DNK,03,461.0395017849247
DNK,05T06,567.0854406216721
DNK,07T08,173.31228345171743
DNK,10T12,44.651802012429606
DNK,13T15,9.957390726527928
DNK,16,13.376241143410487
DNK,17T18,29.01613525151943
DNK,19,214.0353050515063
DNK,20,49.458593992478804
DNK,21,13.310486996668345
DNK,22,6.540737867934298
DNK,23,751.3240688308574
DNK,24,73.78527662899891
DNK,25,10.941634431785298
DNK,26,5.262180050892616
DNK,27,5.634410164267522
DNK,28,6.344525955060902
DNK,29T30,8.415458069120772
DNK,31T33,6.638804613349221
DNK,35,1173.042037726939
DNK,36T39,10.818834471839397
DNK,41T43,18.492317655739352
DNK,45T47,7.256296313250939
DNK,49,152.85041840802472
DNK,50,900.9740914150495
DNK,51,789.6090796839841
DNK,52,10.292081789527286
DNK,53,19.019901144789248
DNK,55T56,3.173476206704826
DNK,58T60,2.7847203843975015
DNK,61,3.3472679178978
DNK,62T63,2.6730514774056724
DNK,64T66,2.399301309367442
DNK,68,2.9896934251529323
DNK,69T75,3.3627099339286315
DNK,77T82,8.123246375789387
DNK,84,8.53213015246628
DNK,85,3.121598182679141
DNK,86T88,2.4232054389869018
DNK,90T93,4.3492866267547665
DNK,94T98,3.261927578631637
ESP,01T02,723.3543396616215
ESP,03,363.28087635975714
ESP,05T06,5481.794047592598
ESP,07T08,248.3945226101935
ESP,10T12,25.222110844715097
ESP,13T15,19.867004281125258
ESP,16,64.426354313892
ESP,17T18,74.64725661716324
ESP,19,300.74510557643873
ESP,20,215.53266254704874
ESP,21,105.33202807324858
ESP,22,25.138063438908315
ESP,23,1034.1364071618914
ESP,24,234.11378174673584
ESP,25,18.928392101303146
ESP,26,14.232662107968595
ESP,27,26.06217783446502
ESP,28,17.678974748361426
ESP,29T30,7.710117360886968
ESP,31T33,27.312870981740836
ESP,35,916.0992946073846
ESP,36T39,34.966844000014795
ESP,41T43,25.993238367249784
ESP,45T47,13.475887958439541
ESP,49,253.83837115248846
ESP,50,3822.867660280066
ESP,51,1223.4887260025964
ESP,52,14.959620687945478
ESP,53,43.16133323047346
ESP,55T56,8.761678926407065
ESP,58T60,9.153263083990698
ESP,61,8.188459643597634
ESP,62T63,10.326285713635919
ESP,64T66,11.556903661292036
ESP,68,7.680509449639929
ESP,69T75,10.360804818498803
ESP,77T82,13.42256785257558
ESP,84,15.595565575695371
ESP,85,14.37385136233957
ESP,86T88,8.55393351746995
ESP,90T93,12.036479496352147
ESP,94T98,7.156782375589353
EST,01T02,2084.6425905301267
EST,03,94.25392997457314
EST,05T06,2527.96240547991
EST,07T08,3909.461296331978
EST,10T12,41.154823690305456
EST,13T15,10.5038439570941
EST,16,254.17835840750638
EST,17T18,106.49293598432541
EST,19,7410.189393134871
EST,20,185.6595697691389
EST,21,23.774080145888718
EST,22,11.171886136305757
EST,23,829.8596015125026
EST,24,22.007111346195753
EST,25,6.109040407689529
EST,26,2.530998459653876
EST,27,3.3543544796248512
EST,28,5.346177776554724
EST,29T30,12.102546130118078
EST,31T33,19.428997037254828
EST,35,5248.64912504089
EST,36T39,23.433865428767
EST,41T43,52.60756398313069
EST,45T47,17.985473805289633
EST,49,325.60315380727354
EST,50,1068.8038922201367
EST,51,103.92163758637682
EST,52,21.618469464066802
EST,53,19.75885200996081
EST,55T56,9.924791615718501
EST,58T60,11.639492919518586
EST,61,10.023020406546928
EST,62T63,11.03506901011843
EST,64T66,9.906144184160361
EST,68,10.521733459497295
EST,69T75,13.873935717498652
EST,77T82,18.3491225330555
EST,84,16.127370266274642
EST,85,13.922538091609065
EST,86T88,11.85472214057841
EST,90T93,16.657996671715495
EST,94T98,13.295332319008569
FIN,01T02,1152.3889784080368
FIN,03,379.2889170089585
FIN,05T06,10189.474342516605
FIN,07T08,68.33395019422926
FIN,10T12,14.309084385676048
FIN,13T15,7.6126454300923845
FIN,16,8.776769780655961
FIN,17T18,118.06590784408148
FIN,19,284.18753373637475
FIN,20,323.8659424493107
FIN,21,88.1974328497748
FIN,22,52.00432119531949
FIN,23,492.1218838555171
FIN,24,352.1331541048461
FIN,25,2.359677960754848
FIN,26,3.0566619221814397
FIN,27,2.705605465311577
FIN,28,2.5459736277629403
FIN,29T30,9.187675695517553
FIN,31T33,21.63724371142268
FIN,35,1557.277648829933
FIN,36T39,19.135520725321335
FIN,41T43,34.47189300464398
FIN,45T47,5.5192360059588985
FIN,49,168.37870625260956
FIN,50,1124.6315537666937
FIN,51,998.7239630999153
FIN,52,37.82134441505116
FIN,53,19.520354067593217
FIN,55T56,3.4748099307038434
FIN,58T60,3.454989604085352
FIN,61,3.360686667925276
FIN,62T63,3.1478264242731817
FIN,64T66,7.58347831231592
FIN,68,12.908713486277255
FIN,69T75,4.6245424518946265
FIN,77T82,8.973455213191828
FIN,84,9.761963173178685
FIN,85,5.461784629803987
FIN,86T88,5.374084689783326
FIN,90T93,11.726249635535147
FIN,94T98,6.8190594517487675
FRA,01T02,898.3510273590049
FRA,03,339.9293818234469
FRA,05T06,13959.818669268465
FRA,07T08,204.58929541373266
FRA,10T12,48.148831834253976
FRA,13T15,28.507103199343632
FRA,16,33.740922087847615
FRA,17T18,73.95491662867774
FRA,19,173.43791883052276
FRA,20,215.2759607299064
FRA,21,89.15967689794448
FRA,22,28.600437199805285
FRA,23,675.7751964307334
FRA,24,753.1927400992577
FRA,25,14.948779994373908
FRA,26,15.035473667906032
FRA,27,13.895581714583205
FRA,28,15.732012623964419
FRA,29T30,7.203778968149427
FRA,31T33,15.077841581356516
FRA,35,200.61464934474228
FRA,36T39,18.37078264321039
FRA,41T43,16.99046655780192
FRA,45T47,18.430446536040606
FRA,49,121.91401199386416
FRA,50,683.5715658660963
FRA,51,959.2832813878003
FRA,52,19.26952202278994
FRA,53,14.434824925474906
FRA,55T56,7.957285790692507
FRA,58T60,14.571184290689086
FRA,61,13.666680445051275
FRA,62T63,11.218583222050468
FRA,64T66,8.897356240661706
FRA,68,7.279135739221618
FRA,69T75,11.580851207929715
FRA,77T82,13.653561174818243
FRA,84,13.082591448857809
FRA,85,9.353061587837614
FRA,86T88,8.281093346647006
FRA,90T93,18.39550476941145
FRA,94T98,10.249788513097538
GBR,01T02,1410.3452153641574
GBR,03,195.790011447267
GBR,05T06,496.16402522019706
GBR,07T08,31.31550637256609
GBR,10T12,35.42814954901715
GBR,13T15,49.31918167381454
GBR,16,28.198917537418325
GBR,17T18,39.06565948136283
GBR,19,360.6020980157232
GBR,20,248.81930285520372
GBR,21,52.47234539486636
GBR,22,128.2238342732129
GBR,23,629.1019528920431
GBR,24,592.7975423712081
GBR,25,25.414457601814412
GBR,26,19.541173255330403
GBR,27,20.582377549733703
GBR,28,20.690185752384643
GBR,29T30,15.06053419593938
GBR,31T33,79.71412204205303
GBR,35,420.25188202310966
GBR,36T39,12.416745244289597
GBR,41T43,12.840096074735868
GBR,45T47,29.205661887449406
GBR,49,194.88164740123935
GBR,50,546.2104414916441
GBR,51,1308.3149246919781
GBR,52,33.210794937602635
GBR,53,38.825047705393374
GBR,55T56,7.771023673777942
GBR,58T60,7.420105578465651
GBR,61,9.893161005058792
GBR,62T63,7.44779667276026
GBR,64T66,11.169467477334232
GBR,68,7.1743185054254095
GBR,69T75,10.377204514359184
GBR,77T82,14.383171502306933
GBR,84,14.635066819476645
GBR,85,10.183832352223119
GBR,86T88,10.19728581707988
GBR,90T93,9.448656121049247
GBR,94T98,8.0918141776662
GRC,01T02,671.087801600274
GRC,03,92.21687760248702
GRC,05T06,10802.041943203676
GRC,07T08,276.4278074609702
GRC,10T12,45.347758480606764
GRC,13T15,35.29685893138974
GRC,16,39.555441999292434
GRC,17T18,44.08301969123491
GRC,19,338.76600229151853
GRC,20,298.271955732975
GRC,21,30.33804647366422
GRC,22,96.79969648867919
GRC,23,2812.9434300522666
GRC,24,281.0255890943251
