row_country,row_sector,value
GRC,21,2208.448063989921
GRC,22,2117.7752352144507
GRC,23,2277.647261424292
GRC,24,5508.970126134549
GRC,25,3250.181494606438
GRC,26,714.2045381936705
GRC,27,1352.1997575116109
GRC,28,1011.6847252702462
GRC,29T30,730.1178030526333
GRC,31T33,1719.1765403714558
GRC,35,12088.098113700482
GRC,36T39,4063.1417954682006
GRC,41T43,8352.76462154041
GRC,45T47,41764.6217017922
GRC,49,6727.681285194787
GRC,50,18017.032273924397
GRC,51,2889.4459887482617
GRC,52,6288.420354425355
GRC,53,1080.4632844498587
GRC,55T56,25372.062566962173
GRC,58T60,2273.381755953218
GRC,61,7292.782544633903
GRC,62T63,2689.867740828803
GRC,64T66,13532.365650133106
GRC,68,34686.344003275946
GRC,69T75,10639.324238076493
GRC,77T82,7551.820693143789
GRC,84,23939.81852679863
GRC,85,11661.915988637864
GRC,86T88,11682.761397315478
GRC,90T93,5120.1698030713305
GRC,94T98,6003.16685928477
HRV,01T02,3333.236031372101
HRV,03,381.11120482624244
HRV,05T06,365.52819548223374
HRV,07T08,234.7248360257778
HRV,10T12,5642.584282842058
HRV,13T15,1321.0363280307251
HRV,16,1093.889594395261
HRV,17T18,1179.1329399620101
HRV,19,2836.143088612829
HRV,20,799.2596333695365
HRV,21,889.2799901367737
HRV,22,982.3534358644256
HRV,23,1235.8878430827776
HRV,24,268.7553835039751
HRV,25,2093.6218996753137
HRV,26,561.3665054554224
HRV,27,1032.0916762124689
HRV,28,1076.6998287595243
HRV,29T30,1022.5599643015219
HRV,31T33,1485.939153000515
HRV,35,3862.7684315669894
HRV,36T39,1256.614066215508
HRV,41T43,7678.886049880257
HRV,45T47,11344.908610753704
HRV,49,2960.8065542433496
HRV,50,523.6324028528912
HRV,51,610.6118398677575
HRV,52,1541.3564797716494
HRV,53,330.5252357800211
HRV,55T56,5781.63466014655
HRV,58T60,958.2644595517775
HRV,61,1737.536821877649
HRV,62T63,1742.440345364309
HRV,64T66,4421.080458974803
HRV,68,7318.5862700726175
HRV,69T75,5177.361237942277
HRV,77T82,2778.1088886101047
HRV,84,5101.6090274453145
HRV,85,3138.17435716432
HRV,86T88,4060.1752485495344
HRV,90T93,1934.131918895359
HRV,94T98,1638.9289080097383
HUN,01T02,12436.89255687736
HUN,03,50.25625328604233
HUN,05T06,396.54556477506424
HUN,07T08,334.21441493730043
HUN,10T12,13117.582764206978
HUN,13T15,1781.2698007408899
HUN,16,1264.2829708182899
HUN,17T18,2911.0658637148854
HUN,19,6554.849707001409
HUN,20,6352.681171135012
HUN,21,3771.7301523262636
HUN,22,7096.652482988223
HUN,23,3143.0940327301805
HUN,24,4013.635059484474
HUN,25,6379.761335892383
HUN,26,13868.835641696955
HUN,27,5433.25294071383
HUN,28,7146.073779963786
HUN,29T30,32177.608432000216
HUN,31T33,4156.249487748426
HUN,35,5136.104433416879
HUN,36T39,2679.914042466983
HUN,41T43,18339.215411397818
HUN,45T47,28822.190781329817
HUN,49,9394.68716554523
HUN,50,114.54554294211988
HUN,51,3203.667079571586
HUN,52,4889.404066110603
HUN,53,965.8331528225365
HUN,55T56,6431.420542963063
HUN,58T60,3418.281489833127
HUN,61,3047.606322438084
HUN,62T63,5285.203364881014
HUN,64T66,8533.767140531374
HUN,68,15433.862706607582
HUN,69T75,13198.101171084008
HUN,77T82,9123.001595312964
HUN,84,15619.523626248656
HUN,85,7780.287670630819
HUN,86T88,9944.177739969153
HUN,90T93,4152.812101155706
HUN,94T98,3375.348789652633
IDN,01T02,142726.12024378567
IDN,03,30116.12812830398
IDN,05T06,106558.08837243219
IDN,07T08,38835.270669113284
IDN,10T12,160201.6107886231
IDN,13T15,52239.546619367786
IDN,16,15897.460322644813
IDN,17T18,25618.773165747312
IDN,19,92056.92478884399
IDN,20,39817.21153160387
IDN,21,4573.236597340777
IDN,22,29438.83278968909
IDN,23,16427.662402310343
IDN,24,24858.83037096511
IDN,25,51306.886969260806
IDN,26,18783.783262480978
IDN,27,14526.993332869479
IDN,28,11570.566639911607
IDN,29T30,47097.13779360306
IDN,31T33,11950.726926741654
IDN,35,44407.0785933467
IDN,36T39,1465.1212148260047
IDN,41T43,258309.82966978668
IDN,45T47,196028.29813640745
IDN,49,39272.114890924524
IDN,50,12019.048286831865
IDN,51,30571.056088404992
IDN,52,9510.529017357268
IDN,53,2355.990415575256
IDN,55T56,63174.08472241825
IDN,58T60,14179.900369554382
IDN,61,35693.57110474182
IDN,62T63,8789.21447723914
IDN,64T66,48486.445214060805
IDN,68,34402.4879175103
IDN,69T75,4483.717879082316
IDN,77T82,19983.80009297958
IDN,84,60053.710982221455
IDN,85,44657.76286675723
IDN,86T88,21408.437888379558
IDN,90T93,6790.72321470438
IDN,94T98,18020.038502640688
IND,01T02,529787.477801929
IND,03,34079.43202838491
IND,05T06,77140.07191984191
IND,07T08,26745.81703525102
IND,10T12,271599.34119052865
IND,13T15,185748.51944259295
IND,16,17407.802222187798
IND,17T18,35044.331029954614
IND,19,169797.89967783206
IND,20,123396.29175309178
IND,21,61040.763508404285
IND,22,58825.61511463515
IND,23,74814.85102989769
IND,24,175911.13500569656
IND,25,57566.95927786477
IND,26,37619.56685847462
IND,27,57983.32070509506
IND,28,82643.2049785124
IND,29T30,166768.18133741835
IND,31T33,70533.24294801473
IND,35,139145.38664526615
IND,36T39,28113.58300004599
IND,41T43,533883.6062761359
IND,45T47,369880.44104410755
IND,49,203993.6653512852
IND,50,3871.6826984288246
IND,51,18845.67664739002
IND,52,45902.23827227561
IND,53,7933.310687280866
IND,55T56,73894.8292463735
IND,58T60,28045.8402929456
IND,61,62995.17029592722
IND,62T63,159693.00756757267
IND,64T66,206795.10157856008
IND,68,215528.7570851163
IND,69T75,22934.767550632376
IND,77T82,177684.83796024663
IND,84,209750.08558399166
IND,85,132405.33046191052
IND,86T88,70746.33809498658
IND,90T93,13549.990609924233
IND,94T98,79229.26223980442
IRL,01T02,10774.094032889418
IRL,03,510.10865733213893
IRL,05T06,282.0212152921563
IRL,07T08,1940.2890689435233
IRL,10T12,34355.509200131135
IRL,13T15,445.1167488525266
IRL,16,1352.3652892463197
IRL,17T18,1614.645032623262
IRL,19,16907.89962529488
IRL,20,48430.550953984435
IRL,21,95729.56219917737
IRL,22,2453.8616822485487
IRL,23,3278.125376467303
IRL,24,1404.9291354639447
IRL,25,3558.982704315017
IRL,26,28293.329065120342
IRL,27,1632.6033752228714
IRL,28,7201.05518561729
IRL,29T30,4679.124464238301
IRL,31T33,32241.462864980844
IRL,35,9605.04351638851
IRL,36T39,3327.914980329547
IRL,41T43,31193.53444930038
IRL,45T47,52016.30320791552
IRL,49,4259.38517793121
IRL,50,717.2898006529476
IRL,51,5004.008926273596
IRL,52,3572.730656773
IRL,53,1400.0818031771507
IRL,55T56,10523.452845711965
IRL,58T60,41128.08074294432
IRL,61,5957.709685944807
IRL,62T63,90285.4189592969
IRL,64T66,60010.13290933777
IRL,68,29333.785011975466
IRL,69T75,28882.23582258972
IRL,77T82,38632.27549346229
IRL,84,18901.08655271375
IRL,85,11408.851600267304
IRL,86T88,22491.764432375723
IRL,90T93,5095.738622198377
IRL,94T98,4771.207598552426
ISL,01T02,532.2736050935532
ISL,03,1395.4951550633373
ISL,05T06,8.02705768769299
ISL,07T08,58.969574887080455
ISL,10T12,3497.2395715660705
ISL,13T15,77.15203623163552
ISL,16,36.96713735100365
ISL,17T18,119.2707776546434
ISL,19,5.777633935911295
ISL,20,104.49716460563563
ISL,21,19.9611457532879
ISL,22,77.29236063915931
ISL,23,305.30428885411624
ISL,24,2169.8017158448993
ISL,25,354.8758944636649
ISL,26,26.589152828463334
ISL,27,101.11233515656306
ISL,28,419.4150424765746
ISL,29T30,24.133381415602116
ISL,31T33,643.8562313666705
ISL,35,1391.1668116231567
ISL,36T39,380.5149162282988
ISL,41T43,4485.335645951112
ISL,45T47,3510.841498248651
ISL,49,629.9604692819333
ISL,50,683.2712060937038
ISL,51,2749.822901037227
ISL,52,759.1934235191586
ISL,53,124.38760175707371
ISL,55T56,1923.5319879042324
ISL,58T60,331.0863315110205
ISL,61,650.8992060251993
ISL,62T63,1178.5156133700357
ISL,64T66,2204.3657748082433
ISL,68,3810.8348762906985
ISL,69T75,1719.4254204811496
ISL,77T82,2184.739369046393
ISL,84,1980.9439535445058
ISL,85,2282.019840451102
ISL,86T88,3385.981167867383
ISL,90T93,582.2163719622549
ISL,94T98,650.7698720679304
ISR,01T02,9825.838834780137
ISR,03,635.5034237711384
ISR,05T06,562.0670454287581
ISR,07T08,3682.594404555709
ISR,10T12,15761.12830289359
ISR,13T15,1970.85950251404
ISR,16,513.6557637327905
ISR,17T18,3132.4768980026256
ISR,19,14378.10318767186
ISR,20,9464.597844852422
ISR,21,7688.936043156586
ISR,22,4769.701540083203
ISR,23,3951.941100663356
ISR,24,2232.6564666162603
ISR,25,6406.642199968182
ISR,26,20272.225352396064
ISR,27,1459.1913144248726
ISR,28,4814.280834068001
ISR,29T30,8451.330348675609
ISR,31T33,8231.444187051318
ISR,35,13160.565909480705
ISR,36T39,1602.4784436447912
ISR,41T43,45052.862066042086
ISR,45T47,48629.04971887773
ISR,49,12385.80752454651
ISR,50,2953.7071376277127
ISR,51,7983.801025197542
ISR,52,2256.88897777515
ISR,53,1212.4269975012066
ISR,55T56,16081.053728207591
ISR,58T60,3917.5908620561145
ISR,61,8237.634515761623
ISR,62T63,27685.08832323616
ISR,64T66,29146.447290058946
ISR,68,59386.82243374797
ISR,69T75,49978.99832063545
ISR,77T82,14627.288355740482
ISR,84,38601.77227355211
ISR,85,27528.996550197106
ISR,86T88,34523.64525469484
ISR,90T93,7417.508430488185
ISR,94T98,10337.442011838819
ITA,01T02,69916.60682098361
ITA,03,2052.850275954075
ITA,05T06,10070.40224763267
ITA,07T08,1642.7498706301317
ITA,10T12,169457.2590999187
ITA,13T15,100880.28196420713
ITA,16,16738.81593629075
ITA,17T18,40095.49955589288
ITA,19,59490.98589578777
ITA,20,65032.840789753485
ITA,21,33256.739308945485
ITA,22,52547.327198015046
ITA,23,35149.43191832534
ITA,24,73859.4955497099
ITA,25,107353.86425902852
ITA,26,26439.965486525205
ITA,27,48258.499786681685
ITA,28,154182.68367415946
ITA,29T30,117468.98132595449
ITA,31T33,77887.09039218686
ITA,35,104889.30115343121
ITA,36T39,49032.34671382949
ITA,41T43,228779.7510833997
ITA,45T47,429204.3560095586
ITA,49,114825.44324958842
ITA,50,15020.107583214523
ITA,51,11413.851444988108
ITA,52,87501.25139123038
ITA,53,8303.298564809016
ITA,55T56,140040.90035327818
ITA,58T60,28484.553177876005
ITA,61,45020.28441647375
ITA,62T63,71873.11174274629
ITA,64T66,164371.0156089498
ITA,68,289888.49516121356
ITA,69T75,203032.83325769234
ITA,77T82,132216.92815064895
ITA,84,177837.55775404646
ITA,85,93166.6179305831
ITA,86T88,193289.98971081982
ITA,90T93,53137.76731720648
ITA,94T98,75582.03801862693
JPN,01T02,98186.08688309928
JPN,03,13222.326793558044
JPN,05T06,2827.3867931672116
JPN,07T08,4285.245235356803
JPN,10T12,307157.051902137
JPN,13T15,34151.60572611795
JPN,16,21113.41643806387
JPN,17T18,107964.61283754435
JPN,19,162735.8067216905
JPN,20,194212.9016448065
JPN,21,77244.2367448167
JPN,22,126263.49637507414
JPN,23,55687.05307603163
JPN,24,343425.6469348779
JPN,25,110336.009883626
JPN,26,187484.06385330134
JPN,27,162790.99976598617
JPN,28,336238.04975865176
JPN,29T30,525041.1857761575
JPN,31T33,161232.67664954884
JPN,35,233615.52224297263
JPN,36T39,87333.20579009679
JPN,41T43,560316.3953012574
JPN,45T47,1013196.1027791916
JPN,49,223002.3567239942
JPN,50,41620.408444163055
JPN,51,29433.261929512293
JPN,52,104356.63446656633
JPN,53,13744.2963955333
JPN,55T56,273870.99376252765
JPN,58T60,105110.08860942042
JPN,61,188239.4080592183
JPN,62T63,182168.1670125282
JPN,64T66,308183.81642630755
JPN,68,678198.1513932643
JPN,69T75,346301.74007323
JPN,77T82,240624.39277355516
JPN,84,340930.5078299616
JPN,85,197179.34478081786
JPN,86T88,547739.4201402767
JPN,90T93,74916.86564623404
JPN,94T98,107585.30490718305
KAZ,01T02,12894.326194720743
KAZ,03,357.1485308735345
KAZ,05T06,32663.314538999675
KAZ,07T08,8768.090527828046
KAZ,10T12,9399.150969710767
KAZ,13T15,527.9608872128066
KAZ,16,96.71720595152311
KAZ,17T18,424.9028140228725
KAZ,19,4272.781401316204
KAZ,20,1366.3018309682998
KAZ,21,612.4195416141285
KAZ,22,760.626943007251
KAZ,23,2036.513301924183
KAZ,24,14331.248743169554
KAZ,25,973.3385756800452
KAZ,26,151.8942427080538
KAZ,27,495.2452807937635
KAZ,28,483.9794736400386
KAZ,29T30,751.5923248813074
KAZ,31T33,1772.7798857335833
KAZ,35,5474.496720860106
KAZ,36T39,784.9963572434658
KAZ,41T43,21633.682893321216
KAZ,45T47,39339.51242137201
KAZ,49,18036.840890698993
KAZ,50,294.66581154455554
KAZ,51,1230.769541607447
KAZ,52,3178.103262628889
KAZ,53,228.778138189077
KAZ,55T56,3216.661929686037
KAZ,58T60,1023.5042147070731
KAZ,61,3481.215053475941
KAZ,62T63,895.9056813583879
KAZ,64T66,8983.482518661576
KAZ,68,17693.151524460816
KAZ,69T75,14248.312302925151
KAZ,77T82,6108.31789515191
KAZ,84,10760.81806558324
KAZ,85,11973.347571002794
KAZ,86T88,14059.172012348237
KAZ,90T93,4097.128643647425
KAZ,94T98,9988.99628699238
KHM,01T02,5450.055234974041
KHM,03,1900.3049804270718
KHM,05T06,91.21753005345194
KHM,07T08,408.43464790085915
KHM,10T12,1973.812458047785
KHM,13T15,10126.789966421264
KHM,16,1217.9254166848723
KHM,17T18,278.29770150365596
KHM,19,250.97969725577326
KHM,20,131.2513537489578
KHM,21,48.78438042950845
KHM,22,429.68182029880546
KHM,23,83.3429474308953
KHM,24,308.66197297600064
KHM,25,307.6430762756312
KHM,26,454.20977485247784
KHM,27,195.78150488121014
KHM,28,216.57472853481892
KHM,29T30,594.886349853901
KHM,31T33,271.44280568388535
KHM,35,488.933140841238
KHM,36T39,364.85953541436345
KHM,41T43,3325.2111485605715
KHM,45T47,3277.2807730413124
KHM,49,994.1582399814945
KHM,50,190.43486910299174
KHM,51,239.52031320148228
KHM,52,525.3435436299218
KHM,53,226.2185542976735
KHM,55T56,2293.8943440245084
KHM,58T60,242.4365783913252
KHM,61,693.6098689684545
KHM,62T63,162.6922741130747
KHM,64T66,440.83245517233604
KHM,68,1282.4238088427471
KHM,69T75,474.4865338658667
KHM,77T82,350.0940435512272
KHM,84,630.9108953598144
KHM,85,442.22913290538
KHM,86T88,739.8492039198011
KHM,90T93,316.986717529813
KHM,94T98,435.4974259739103
KOR,01T02,49280.81930417928
KOR,03,7937.5622285230365
KOR,05T06,473.65949900972424
KOR,07T08,3632.856977642812
KOR,10T12,113119.35994519384
KOR,13T15,70332.85870318158
KOR,16,7928.980848882329
KOR,17T18,35526.71211506173
KOR,19,122001.10036935465
KOR,20,156663.58754786837
KOR,21,20430.978726381192
KOR,22,75664.99136339835
KOR,23,39861.380022585414
KOR,24,137411.82229958256
KOR,25,92387.21252552411
KOR,26,315223.17236386955
KOR,27,90071.27849750455
KOR,28,134106.71081497573
KOR,29T30,221541.27922524614
KOR,31T33,32086.295118888756
KOR,35,88817.41490932964
KOR,36T39,18818.61944378235
KOR,41T43,234149.08670428017
KOR,45T47,240708.81152802263
KOR,49,56342.47344357011
KOR,50,19462.928060584345
KOR,51,19964.512299323185
KOR,52,36476.92988020485
KOR,53,8256.80143321282
KOR,55T56,133326.3883629801
KOR,58T60,50668.02749017131
KOR,61,39108.591724160564
KOR,62T63,45512.18201471618
KOR,64T66,164084.69326727826
KOR,68,177037.34759690106
KOR,69T75,197776.93385135208
KOR,77T82,84187.04255543613
KOR,84,140188.40352939576
KOR,85,119266.09620217123
KOR,86T88,139569.34577167383
KOR,90T93,34208.4477366413
KOR,94T98,49796.29067248771
LAO,01T02,4842.839953019206
LAO,03,719.155657829534
LAO,05T06,258.54686800694753
LAO,07T08,2116.390639963874
LAO,10T12,1826.1555945150917
LAO,13T15,628.2969770996694
LAO,16,551.7206001535843
LAO,17T18,14.480715675210146
LAO,19,209.58155391373236
LAO,20,85.78221238336235
LAO,21,37.42418926703742
LAO,22,48.94124336062235
LAO,23,420.59048806559963
LAO,24,1547.838393310481
LAO,25,181.46667001606642
LAO,26,20.986093934811002
LAO,27,14.38563196570995
LAO,28,0.9093879644676606
LAO,29T30,10.669207917991887
LAO,31T33,305.6370827362243
LAO,35,1899.897978953648
LAO,36T39,88.74877203678321
LAO,41T43,5191.575694556005
LAO,45T47,4603.609699487309
LAO,49,741.4338044923134
LAO,50,148.0192981285686
LAO,51,78.5565712524117
LAO,52,56.95848609707673
LAO,53,90.91047471578274
LAO,55T56,1351.988977453991
LAO,58T60,142.9386121206127
LAO,61,482.4635608173038
LAO,62T63,178.37052880963157
LAO,64T66,1474.6097304454897
LAO,68,1321.1558583307465
LAO,69T75,403.19046582669665
LAO,77T82,230.0257399038926
LAO,84,3602.574195108715
LAO,85,432.81791456923446
LAO,86T88,149.44237297576825
LAO,90T93,133.84571368013428
LAO,94T98,445.1665381556927
LTU,01T02,3896.5683350663676
LTU,03,102.73756999124448
LTU,05T06,190.8414799734045
LTU,07T08,104.23119080722125
LTU,10T12,5113.98681531994
LTU,13T15,1264.4800347850019
LTU,16,1580.1649412375014
LTU,17T18,983.2796426408511
LTU,19,5556.7482036605925
LTU,20,2613.6479310141917
LTU,21,162.90476883450665
LTU,22,1361.1172921280097
LTU,23,742.8698279461922
LTU,24,89.72555834103427
LTU,25,1316.3442657619767
LTU,26,495.4308155985849
LTU,27,473.1181846811001
LTU,28,632.9492694723912
LTU,29T30,829.7887995399535
LTU,31T33,3497.57045605618
LTU,35,2310.947884868534
LTU,36T39,910.6045341318513
LTU,41T43,6302.740453854092
LTU,45T47,11775.421404155697
LTU,49,8083.952281682807
LTU,50,186.28978363382674
LTU,51,580.7149592508626
LTU,52,2970.228058298846
LTU,53,208.26948085096492
LTU,55T56,1420.486539112233
LTU,58T60,790.0056036010645
LTU,61,931.77876266233
LTU,62T63,1658.41818380676
LTU,64T66,1806.637559000967
LTU,68,4409.356923721686
LTU,69T75,3236.518512279643
LTU,77T82,2825.3369019350143
LTU,84,3865.268845644089
LTU,85,2564.437488959855
LTU,86T88,2801.904400154535
LTU,90T93,923.8728196558279
LTU,94T98,750.7696028124853
LVA,01T02,3296.6046574152733
LVA,03,67.1966835530494
LVA,05T06,4.633919593219309
LVA,07T08,330.0074030452838
LVA,10T12,2504.941739306599
LVA,13T15,380.9886367679327
LVA,16,3091.366046909246
LVA,17T18,416.47348991536364
LVA,19,2.8574259913911666
LVA,20,402.3973263086285
LVA,21,231.92204254041314
LVA,22,295.43952401864556
LVA,23,678.8208664711683
LVA,24,82.92796319350124
LVA,25,851.1107990479986
LVA,26,405.4270954115773
LVA,27,341.96015865185194
LVA,28,280.64318259412727
LVA,29T30,418.67158641969297
LVA,31T33,727.1848430676139
LVA,35,2307.0608322989992
LVA,36T39,530.6812307742327
LVA,41T43,7033.006845299274
LVA,45T47,7380.18572106904
LVA,49,3037.374166976693
LVA,50,126.75978647011061
LVA,51,813.1696733123524
LVA,52,3841.8321226741496
LVA,53,222.2569970026102
LVA,55T56,1247.0717651318719
LVA,58T60,341.4045672153268
LVA,61,1094.1887551874402
LVA,62T63,1522.680743636884
LVA,64T66,1967.1773943000367
LVA,68,4898.219344172348
LVA,69T75,2267.006466788974
LVA,77T82,1868.1833455223966
LVA,84,3112.10693316665
LVA,85,1876.597093188087
LVA,86T88,1656.9481539977455
LVA,90T93,1008.9134442694618
LVA,94T98,545.0901973853863
MAR,01T02,20932.07825787253
MAR,03,1536.6974674405983
MAR,05T06,841.2876080312263
MAR,07T08,3532.263038018386
MAR,10T12,21243.570891256473
MAR,13T15,6223.234705977635
MAR,16,497.89076509074596
MAR,17T18,1048.5123923537185
MAR,19,17.009923986509488
MAR,20,6660.2899665116765
MAR,21,1995.156892742592
MAR,22,943.951315287344
MAR,23,3215.1778455643725
MAR,24,1994.148900961353
MAR,25,2333.9631299946614
MAR,26,805.7706290107233
MAR,27,3521.95698010413
MAR,28,293.77157467983454
MAR,29T30,4947.195896162149
MAR,31T33,1303.827899077487
MAR,35,4586.278591235087
MAR,36T39,714.2263221717288
MAR,41T43,13987.169301760307
MAR,45T47,13757.620945454462
MAR,49,3819.436665278042
MAR,50,794.7962974925458
MAR,51,1390.5184294943729
MAR,52,1991.7734857482967
MAR,53,706.4132814256554
MAR,55T56,4067.8621709719287
MAR,58T60,1187.828647114572
MAR,61,2805.5876206062867
MAR,62T63,1366.9382343725497
MAR,64T66,7181.685674417
MAR,68,5986.8999614209215
MAR,69T75,3871.9900134990844
MAR,77T82,2125.8250313866433
MAR,84,14592.322706972995
MAR,85,9846.050624919535
MAR,86T88,4827.731850522847
MAR,90T93,516.7138615061345
MAR,94T98,1201.4067231246909
MEX,01T02,61729.83537299243
MEX,03,2457.3561632502533
MEX,05T06,54766.001521268015
MEX,07T08,18652.86093405436
MEX,10T12,141805.91114086917
MEX,13T15,21504.052851238775
MEX,16,4329.465004088292
MEX,17T18,17785.322606260677
MEX,19,50282.031730023315
MEX,20,43634.35867705009
MEX,21,14006.110568738615
MEX,22,21662.080033467842
MEX,23,19557.468110866557
MEX,24,43472.097789593274
MEX,25,26503.038862550377
MEX,26,86322.99121625783
MEX,27,27631.29732405558
MEX,28,25293.256576942356
MEX,29T30,188424.24883298072
MEX,31T33,22433.65191561111
MEX,35,31652.89165933166
MEX,36T39,7489.296572888467
MEX,41T43,152844.26941937546
MEX,45T47,286862.4688235775
MEX,49,100266.03392913015
MEX,50,1717.9997576917112
MEX,51,12379.451735241
MEX,52,16033.863911675893
MEX,53,3005.8724200558945
MEX,55T56,41570.27937540213
MEX,58T60,9787.132580166803
MEX,61,23368.598708229092
MEX,62T63,2807.2568888024107
MEX,64T66,74745.18564732399
MEX,68,126979.65034199828
MEX,69T75,39117.76328461863
MEX,77T82,55107.12075038338
MEX,84,70195.96264173705
MEX,85,50950.81920192942
MEX,86T88,41760.753900976604
MEX,90T93,7868.788148699031
MEX,94T98,19481.254154755086
MLT,01T02,172.34365225676487
MLT,03,321.26072479137144
MLT,05T06,38.436291292237634
MLT,07T08,32.537955827020376
MLT,10T12,559.7479794389396
MLT,13T15,46.72412290933659
MLT,16,24.18819300954867
MLT,17T18,230.1463941023177
MLT,19,0.6907469696709815
MLT,20,37.07328650021753
MLT,21,198.4868451241852
MLT,22,166.4450851471403
MLT,23,195.4782837584023
MLT,24,1.2715949326034677
MLT,25,178.42259050520707
MLT,26,671.4504233304476
MLT,27,70.8512035072873
MLT,28,42.90370459749184
MLT,29T30,200.54874922782435
MLT,31T33,633.9598714357288
MLT,35,847.2956851360734
MLT,36T39,236.445265448472
MLT,41T43,1562.8456027331713
MLT,45T47,2060.451671207664
MLT,49,419.67262483211505
MLT,50,301.80790090983635
MLT,51,627.9042856099244
MLT,52,1306.4327430724675
MLT,53,242.90848657185674
MLT,55T56,1600.2720080459733
MLT,58T60,292.5271652060681
MLT,61,685.0360831659525
MLT,62T63,1411.9936343123652
MLT,64T66,7228.772741404145
MLT,68,1078.5274331261191
MLT,69T75,3030.0721923516016
MLT,77T82,2017.0949406651268
MLT,84,1150.7277489959265
MLT,85,815.5254446634161
MLT,86T88,1177.209641106107
MLT,90T93,8085.824769459666
MLT,94T98,238.34821523713333
MMR,01T02,51419.15166435949
MMR,03,10051.265857384305
MMR,05T06,4987.815002342276
MMR,07T08,2105.290778688962
MMR,10T12,12554.275815425462
MMR,13T15,7823.271625974505
MMR,16,1176.2297943976528
MMR,17T18,1171.5649919371083
MMR,19,2936.3412007297034
MMR,20,1646.9724247498345
MMR,21,726.3461969330629
MMR,22,1067.405305584967
MMR,23,1506.3433275157242
MMR,24,1832.3513174538932
MMR,25,1242.3175211264906
MMR,26,1201.5976067214633
MMR,27,844.4782823686637
MMR,28,1026.7743851992966
MMR,29T30,1934.7988464598243
MMR,31T33,1947.647143517905
MMR,35,890.5609417936521
MMR,36T39,170.5333848910701
MMR,41T43,7317.903788419911
MMR,45T47,11549.872631269554
MMR,49,3506.0274607147394
MMR,50,1548.7342078457837
MMR,51,1300.9503785515449
MMR,52,1168.0952517989429
MMR,53,182.88771041627683
MMR,55T56,4063.3851965344065
MMR,58T60,804.6602738033349
MMR,61,2891.167739410871
MMR,62T63,444.5329926416653
MMR,64T66,3034.477530497017
MMR,68,3369.3576075667906
MMR,69T75,2304.334731943963
MMR,77T82,1451.7042495698927
MMR,84,4292.839464626079
MMR,85,2329.5865507681006
MMR,86T88,3310.252611650141
MMR,90T93,625.3825237792138
MMR,94T98,1106.6085031427046
NLD,01T02,36742.59678631878
NLD,03,679.3808262540751
NLD,05T06,11807.118283684777
NLD,07T08,1322.5747155506917
NLD,10T12,84603.92639222952
NLD,13T15,4358.776710556605
NLD,16,3943.2104159060536
NLD,17T18,13180.22180083519
NLD,19,34851.536709420856
NLD,20,61779.298232548535
NLD,21,6772.796634464902
NLD,22,10969.31573358148
NLD,23,7398.480710982795
NLD,24,10847.914324294172
NLD,25,25159.270155111208
NLD,26,39079.57349824847
NLD,27,8855.297333162092
NLD,28,38839.1053384966
NLD,29T30,28524.656733786003
NLD,31T33,23945.256293207414
NLD,35,20812.166635956168
NLD,36T39,13306.292428650642
NLD,41T43,126580.79068969056
NLD,45T47,201678.05456412988
NLD,49,36252.32193076465
NLD,50,10823.400589590212
NLD,51,14523.808262220387
NLD,52,29083.80347065606
NLD,53,7496.535662372622
NLD,55T56,34842.19813496998
NLD,58T60,22286.49312649846
NLD,61,17114.093639620267
NLD,62T63,55681.21320017024
NLD,64T66,96503.59699324699
NLD,68,108817.66657564089
NLD,69T75,136729.4797098647
NLD,77T82,98962.24926376661
NLD,84,93050.66137938904
NLD,85,52137.22654968421
NLD,86T88,104608.30694310211
NLD,90T93,18610.59920031993
NLD,94T98,16901.96162002992
NOR,01T02,5869.809461862078
NOR,03,12989.505456105233
NOR,05T06,92132.00792848943
NOR,07T08,1871.275103565432
NOR,10T12,28135.52106591461
NOR,13T15,1196.4583968152735
NOR,16,3774.7057090865133
NOR,17T18,2917.5699496428497
NOR,19,8572.312379249932
NOR,20,6642.714152941198
NOR,21,2003.8873147623606
NOR,22,1593.0459351804577
NOR,23,4596.79086809398
NOR,24,11861.715114324144
NOR,25,5636.613169658606
NOR,26,2697.055486146223
NOR,27,2775.479635080781
NOR,28,5928.6205268196445
NOR,29T30,8511.961030661338
NOR,31T33,6841.526673487738
NOR,35,13232.883038904027
NOR,36T39,6979.267503238335
NOR,41T43,74927.86991615238
NOR,45T47,55620.679009080864
NOR,49,13827.060849419931
NOR,50,18854.047202782625
NOR,51,5342.8895415633815
NOR,52,10393.022926926977
NOR,53,2090.3978567374847
NOR,55T56,11888.380059091238
NOR,58T60,8421.538337653312
NOR,61,8792.583028248688
NOR,62T63,14123.348419877802
NOR,64T66,27725.54325595977
NOR,68,45621.58795332414
NOR,69T75,31761.573442963927
NOR,77T82,21061.443196741442
NOR,84,43243.25028251189
NOR,85,24974.077702708964
NOR,86T88,54357.313463417486
NOR,90T93,7642.8736559693425
NOR,94T98,7100.497087090029
NZL,01T02,23178.988585553736
NZL,03,4172.2852265630445
NZL,05T06,2846.2791345436353
NZL,07T08,1106.7007387510732
NZL,10T12,33312.35405118151
NZL,13T15,1438.9742010084983
NZL,16,3806.9916383060395
NZL,17T18,3287.642355996526
NZL,19,5623.368612119217
NZL,20,2665.0638180220176
NZL,21,715.4155969579576
NZL,22,2483.054616896751
